file,cache_kb,tlb_kb,stride_bytes,average,median,p90,p95,p99,min,max,stddev,pointer_count,unique_pages_touched,page_size_bytes
latency_stride_136_tlb_256_cache_131072.json,131072,256,136,31.996512916666443,32.00833333333333,33.3,33.702083333333334,34.49375,11.002083333333333,36.920833333333334,1.359212207820857,986895,8192,16384
latency_stride_136_tlb_256_cache_16384.json,16384,256,136,5.898439333333308,5.525,6.527083333333334,6.727187499999998,8.345854166666664,5.047916666666667,16.91875,0.692363717129957,123361,1024,16384
latency_stride_136_tlb_256_cache_2048.json,2048,256,136,5.180666333332959,4.745833333333334,5.80625,5.810416666666667,6.050020833333329,4.683333333333334,8.25625,0.5150170142208782,15420,128,16384
latency_stride_136_tlb_256_cache_256.json,256,256,136,0.7004718333334103,0.6958333333333333,0.7083333333333333,0.7125,0.7291666666666667,0.6791666666666667,1.6,0.036468874898301064,1927,16,16384
latency_stride_136_tlb_256_cache_262144.json,262144,256,136,31.68668191666645,31.6375,32.96875,33.39177083333333,34.18541666666667,5.922916666666667,39.18958333333333,0.997215757057017,1973790,16384,16384
latency_stride_136_tlb_256_cache_32.json,32,256,136,0.6800225000000276,0.6791666666666667,0.68125,0.68125,0.7041666666666667,0.6729166666666667,1.2916666666666665,0.01752338632169577,240,2,16384
latency_stride_136_tlb_256_cache_32768.json,32768,256,136,8.050288250000001,8.008333333333333,8.668958333333338,8.847916666666666,12.15627083333333,5.752083333333333,34.08125,1.0313891612794037,246723,2048,16384
latency_stride_136_tlb_256_cache_4096.json,4096,256,136,5.30076500000017,5.747916666666667,5.827083333333333,5.839583333333334,6.09375,4.7375,7.027083333333333,0.5254929415975425,30840,256,16384
latency_stride_136_tlb_256_cache_512.json,512,256,136,5.2160504166667,4.735416666666667,5.7875,5.84375,6.085437499999996,4.61875,7.439583333333333,0.5244766679049294,3855,32,16384
latency_stride_136_tlb_256_cache_524288.json,524288,256,136,31.683669666666592,31.65625,32.87291666666667,33.2375,33.99375,27.945833333333333,37.53333333333333,0.9251241196133603,3947580,32768,16384
latency_stride_136_tlb_256_cache_64.json,64,256,136,0.6808080000000313,0.6791666666666667,0.68125,0.68125,0.7083333333333333,0.6729166666666667,1.4666666666666666,0.021784886002437505,481,4,16384
latency_stride_136_tlb_256_cache_65536.json,65536,256,136,17.83535341666665,17.654166666666665,19.84375,21.062604166666667,26.850062499999993,12.270833333333332,34.84583333333333,2.193063614416385,493447,4096,16384
latency_stride_136_tlb_256_cache_8192.json,8192,256,136,5.294865249999904,4.914583333333334,5.960416666666666,5.9875,6.189583333333333,4.74375,8.985416666666667,0.5284948562082545,61680,512,16384
latency_stride_136_tlb_32768_cache_1024.json,1024,32768,136,5.274129416665922,4.808333333333334,5.88125,5.933333333333334,6.164583333333334,4.683333333333334,7.195833333333333,0.5252146157461692,7710,64,16384
latency_stride_136_tlb_32768_cache_128.json,128,32768,136,0.6800535000000341,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.4770833333333333,0.01966085266443955,963,8,16384
latency_stride_136_tlb_32768_cache_131072.json,131072,32768,136,87.07023266666658,87.4625,90.38541666666666,91.21666666666667,92.1875,17.264583333333334,96.75625,2.9138030703555517,986895,8192,16384
latency_stride_136_tlb_32768_cache_16384.json,16384,32768,136,13.991466999999988,14.052083333333334,14.30625,14.364583333333334,14.762645833333309,7.925,63.16458333333334,0.8334092496170831,123361,1024,16384
latency_stride_136_tlb_32768_cache_2048.json,2048,32768,136,5.174958333332238,4.811458333333333,5.885416666666666,5.8875,6.004166666666666,4.689583333333333,7.1,0.49937711732577544,15420,128,16384
latency_stride_136_tlb_32768_cache_256.json,256,32768,136,0.7085684166666798,0.7041666666666667,0.7229166666666667,0.7291666666666667,0.7791874999999967,0.68125,1.725,0.03530373622390295,1927,16,16384
latency_stride_136_tlb_32768_cache_262144.json,262144,32768,136,87.0357892499999,87.42916666666666,90.42083333333333,91.15625,92.21458333333334,80.18125,96.32916666666667,2.7858721415516943,1973790,16384,16384
latency_stride_136_tlb_32768_cache_32.json,32,32768,136,0.6798577500000375,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.1729166666666666,0.017677679577066695,240,2,16384
